window_id,macro_route,macro_cgcs_score,macro_switch_rate,child_switch_rate,policy_switch_rate,macro_compression_residual,compressed_route_stability,macro_route_changed,rolling_route_switch,rolling_pressure,rolling_cgcs_mean,rolling_cgcs_std,rolling_residual,rolling_stability,adaptive_accept_threshold,adaptive_watch_threshold,fixed_gate,adaptive_gate,cgcs_slope,pressure_slope,adaptive_margin_to_watch,adaptive_margin_to_accept,early_decompression_candidate,adaptive_gated_route,fixed_gated_route,fixed_gated_switch_rate,adaptive_gated_switch_rate,fixed_stability_score,adaptive_stability_score
185,macro_2,0.2989884332083583,1.0,0.9056132651934699,0.915983416032979,0.13336866260407945,0.508815748957305,True,0.8095238095238095,0.6614388269660775,0.5178279125595191,0.09258509274091987,0.09029439087529412,0.3579038292040624,0.7503360472320739,0.5330675184074395,fallback,fallback,-0.04868773625845359,0.0038553015078270246,-0.23407908519908122,-0.45134761402371565,True,adaptive_fallback,fixed_fallback,0.6666666666666666,0.5714285714285714,0.31666666666666665,0.2785714285714286
186,macro_1,0.53613070289577,0.7552595825381078,0.3042423504350558,0.5056529431410092,0.13199894585970917,0.38692397361963565,True,0.8095238095238095,0.6556270704881645,0.5204081288076323,0.09228967228557236,0.09077182380933015,0.35290884163307884,0.7501594829295758,0.5329647210028386,watch,watch,0.0008298795161119976,0.0034458711705957824,0.00316598189293138,-0.21402878003380577,True,macro_1,macro_1,0.7142857142857143,0.6190476190476191,0.5357142857142857,0.4476190476190476
187,macro_1,0.647717261516919,0.5538202699848518,0.5980033210577436,0.5925886253145918,0.1952395643714675,0.43308643320328866,False,0.7619047619047619,0.6409247576547861,0.5247197161933903,0.09612834600353123,0.09844235262927244,0.365407313028044,0.7484566995612738,0.5316844056594999,watch,watch,0.016110378376885892,0.0019449805668780185,0.11603285585741907,-0.10073943804435481,False,macro_1,macro_1,0.6666666666666666,0.5714285714285714,0.4666666666666667,0.6285714285714286
188,macro_3,0.3037085055553721,0.9521714344161467,0.797603853413931,0.6205053461371555,0.06734909060713401,0.4668423036306302,True,0.8095238095238095,0.6584146275684871,0.5075070182149342,0.1019091714133135,0.09484418764058875,0.36025117239694254,0.7508647539365937,0.5333631796622667,fallback,fallback,-0.02326761239598788,0.004298510800520616,-0.22965467410689455,-0.4471562483812216,True,adaptive_fallback,fixed_fallback,0.7142857142857143,0.6190476190476191,0.2857142857142857,0.2476190476190476
189,macro_0,0.4605011203321258,0.1282229232415681,0.8309206288932802,0.4830276577729326,0.12257795619873241,0.48708333523615877,True,0.8095238095238095,0.647801782902329,0.49697298719668254,0.09413824063662392,0.09617663916105165,0.37035357802008984,0.7484535496492186,0.5316788877202309,fallback,fallback,-0.0008113683618831025,0.00039843196775495303,-0.07117776738810505,-0.2879524293170928,True,adaptive_fallback,fixed_fallback,0.6666666666666666,0.5714285714285714,0.31666666666666665,0.2785714285714286
190,macro_2,0.628837659564943,0.4314196492127188,0.5408313064386333,0.8492581939131467,0.08757774311590476,0.570927859228531,True,0.8095238095238095,0.6379472793984511,0.506948943149921,0.09656916323692684,0.09833385495522148,0.3923142141432609,0.7460351551646517,0.529879269069351,watch,watch,0.06596984527131694,-0.004698309513525278,0.09895839049559196,-0.11719749559970871,False,macro_2,macro_2,0.6666666666666666,0.5714285714285714,0.5666666666666667,0.6285714285714286
191,macro_2,0.5142916989812137,0.5346439430058156,0.23482958552592575,0.6570015374821562,0.11373162738742326,0.6700350817504336,False,0.7619047619047619,0.6385544081093255,0.5073116000885156,0.09658238590883678,0.09535975976451368,0.40160178032578486,0.7451754748434475,0.529246211434128,watch,fallback,-0.004367800782911257,-0.0034145324757677955,-0.014954512452914237,-0.23088377586223374,True,adaptive_fallback,macro_2,0.6190476190476191,0.6190476190476191,0.5976190476190476,0.2476190476190476
192,macro_2,0.32154528984757014,0.886913809230797,0.48982781859079033,0.3565904921637073,0.1838842942982637,0.2589372729779446,False,0.7142857142857143,0.6326014444953517,0.5016162582531555,0.10392627188611889,0.09802657848354518,0.38237229964217423,0.7468660569380635,0.5304571398697919,fallback,fallback,-0.06523439433386977,-0.0016646626318868706,-0.2089118500222218,-0.4253207670904934,True,adaptive_fallback,fixed_fallback,0.6190476190476191,0.6190476190476191,0.2476190476190476,0.2476190476190476
193,macro_1,0.658566716491875,0.8887845597268569,0.3478530916893673,0.665275045017909,0.1260718317111125,0.3922473933795953,True,0.7142857142857143,0.6344773180130359,0.5032993064629351,0.10625423115322756,0.10399698665429787,0.3730450503863366,0.7483442854619127,0.5315033002615656,watch,watch,0.0709716421873006,-0.004787461911090252,0.12706341623030948,-0.08977756897003764,False,macro_1,macro_1,0.6190476190476191,0.6190476190476191,0.5976190476190476,0.5976190476190476
194,macro_1,0.37314333983528625,0.7161958596491778,0.5450180737548684,0.3398523833967739,0.04613283626293831,0.4259873352991338,False,0.6666666666666666,0.6205158595911022,0.4934890365912622,0.10838912420697812,0.0990066997063254,0.37960813055630094,0.7462944674335439,0.530039346536601,fallback,fallback,-0.017471556099367912,-0.005457184662245362,-0.15689600670131476,-0.37315112759825764,True,adaptive_fallback,fixed_fallback,0.6190476190476191,0.6190476190476191,0.3476190476190476,0.2476190476190476
195,macro_3,0.6808001512327223,0.20538312603290793,0.8853763940772117,0.2173639975239015,0.06777107645972669,0.4187166261879999,True,0.7142857142857143,0.6212688398938594,0.5025441665253487,0.11582734833441426,0.09688587082131098,0.39364206689711156,0.7457148587536488,0.5295370970283166,watch,watch,0.010392498333555867,-0.003335687900918338,0.15126305420440567,-0.06491470752092654,False,macro_3,macro_3,0.6190476190476191,0.6190476190476191,0.5976190476190476,0.5976190476190476
196,macro_2,0.4656895341326116,0.5041249090931438,0.520044981818909,0.3461204794877972,0.058916909141054914,0.6036925180917287,True,0.7142857142857143,0.625050653542893,0.5026835324602376,0.11577883988622945,0.09616353410268086,0.4223893296633844,0.7437460382182778,0.5280456693266181,fallback,fallback,-0.009720432969720427,-0.002700750913286498,-0.06235613519400651,-0.2780565040856662,True,adaptive_fallback,fixed_fallback,0.6666666666666666,0.6666666666666666,0.31666666666666665,0.21666666666666665
197,macro_4,0.45228000183025885,0.3664727192207402,0.6771407510908296,0.6061873959645703,0.0811786189679702,0.5861758825019416,True,0.7142857142857143,0.6249321553820822,0.4974375917182975,0.11543092943850623,0.09681760978060791,0.43478372925314684,0.7427540481398734,0.5273024779847066,fallback,fallback,0.026146942396537743,-0.0015338578226538947,-0.07502247615444779,-0.2904740463096146,True,adaptive_fallback,fixed_fallback,0.6190476190476191,0.6190476190476191,0.3476190476190476,0.2476190476190476
198,macro_2,0.5329639066400607,0.9299858055551019,0.39248707649717895,0.6297218904077837,0.05391763747871899,0.3288384368019946,True,0.7142857142857143,0.6162678882655143,0.49244385648178435,0.11124606421096318,0.09800459659362241,0.4338443113859842,0.741699204848167,0.5265905805697201,watch,watch,-0.025120561970362876,-0.00364188594950432,0.006373326070340579,-0.20873529820810632,False,macro_2,macro_2,0.6190476190476191,0.6190476190476191,0.5976190476190476,0.5976190476190476
199,macro_4,0.5275606898969865,0.5251232732515823,0.8621882150898785,0.5747184626886022,0.06536930458698226,0.765794943457091,True,0.7619047619047619,0.6186880202727778,0.4963476443744419,0.1109573754809919,0.10111742062157396,0.4504620664895273,0.7407754719838893,0.5258730030286354,watch,watch,0.030883470012340042,-0.00036556786366488404,0.0016876868683510793,-0.2132147820869028,False,macro_4,macro_4,0.6190476190476191,0.6190476190476191,0.5976190476190476,0.5976190476190476
200,macro_3,0.5960523075137204,0.7719346000419995,0.5199254786838434,0.7339547412813971,0.08737571632663144,0.5479379040497453,True,0.7619047619047619,0.6239407112673974,0.5011883637429035,0.11306544902179325,0.09967857401214116,0.4440797475886126,0.7418936416821227,0.5266714803449765,watch,watch,-0.01694956874380038,0.0005343742747075941,0.06938082716874394,-0.14584133416840228,False,macro_3,macro_3,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.5666666666666667
201,macro_0,0.5852756662379733,1.0,0.4279598190404489,1.0,0.12083662760621147,0.5810453957410983,True,0.7619047619047619,0.6370083875580734,0.5032287709684914,0.1142275200274136,0.0992020535307137,0.45222583222611507,0.742613096991754,0.5271364953380976,watch,watch,0.023917226421072347,0.002391546803036082,0.05813917089987575,-0.1573374307537807,False,macro_0,macro_0,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.5666666666666667
202,macro_4,0.5137268701690778,0.6129557293033934,1.0,0.32479374509254344,0.04136696085143598,0.3355320040389296,True,0.8095238095238095,0.6404610349559122,0.5023595121520089,0.1140671207357841,0.09755445330088135,0.45666847113811365,0.7424912626614577,0.5270376983474515,watch,fallback,0.012289373667763791,0.003105775914765996,-0.013310828178373701,-0.2287643924923799,True,adaptive_fallback,macro_4,0.7142857142857143,0.7142857142857143,0.5357142857142857,0.1857142857142857
203,macro_3,0.6754786111577562,0.7982558801029211,0.7307421979902816,0.705891092193484,0.10340894883526375,0.599721616866919,True,0.8095238095238095,0.652954775527218,0.5075172855579739,0.11946504274874037,0.09694614670834266,0.4740294262577982,0.7427470956744977,0.5271161667172082,watch,watch,0.02850294090353911,0.007337377452340754,0.14836244444054802,-0.0672684845167415,False,macro_3,macro_3,0.7142857142857143,0.7142857142857143,0.5357142857142857,0.5357142857142857
204,macro_3,0.6084822303428272,0.5388046248487038,0.8069694308315654,0.6687341408656278,0.10165532215002969,0.3889631294120009,False,0.7619047619047619,0.6427623017834856,0.5164904123583318,0.119643191458414,0.09830678979576843,0.4798724537501474,0.7413562965827559,0.5261154450645865,watch,watch,0.016184308089168153,0.004814856302141557,0.0823667852782407,-0.1328740662399287,False,macro_3,macro_3,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.5666666666666667
205,macro_0,0.5601170780408853,0.6420819690907376,0.21846322857168193,0.3096612676248176,0.15581502139913583,0.2699077188862586,True,0.7619047619047619,0.6324644189317072,0.5210408464487768,0.1193862086594408,0.10216879505809173,0.4774863292056364,0.7407285599529605,0.525679391808177,watch,watch,-0.007187045894567023,0.0017047415328619753,0.034437686232708264,-0.1806114819120752,True,macro_0,macro_0,0.7142857142857143,0.7142857142857143,0.4357142857142857,0.3857142857142857
206,macro_4,0.5448626656691916,0.6409802353087218,0.9695481577625719,0.4780869945814861,0.11594403588294042,0.473415933905191,True,0.7619047619047619,0.6211740242604165,0.532749143232626,0.10803767230032181,0.10133905092851367,0.47580062372696424,0.7387767093676211,0.524389589926768,watch,watch,-0.008082600113756343,-0.0031668726595313946,0.02047307574242363,-0.19391404369842946,False,macro_4,macro_4,0.7619047619047619,0.7619047619047619,0.5047619047619047,0.5047619047619047
207,macro_0,0.5195142265940571,0.6343605549738855,1.0,0.6509265587884953,0.13385452377426335,0.2566343103153267,True,0.7619047619047619,0.6288834626069602,0.5319578824563541,0.10807251103499252,0.10142741178158769,0.46959635404580674,0.7400520835267261,0.5253067831627519,watch,fallback,0.0011574712849958591,-0.002315514469790414,-0.005792556568694818,-0.22053785693266903,True,adaptive_fallback,macro_0,0.7619047619047619,0.7619047619047619,0.5047619047619047,0.15476190476190474
208,macro_4,0.5214661235852651,0.6472688303613817,0.6262759886762709,0.6087676059906278,0.11722478603306345,0.24386380998330398,True,0.8095238095238095,0.6359545262366865,0.5259459235072276,0.10477217649103401,0.09771242233690179,0.4605857529400932,0.740993111847958,0.5260287773781902,watch,fallback,-0.030802497514498216,-0.003400049858106313,-0.0045626537929250865,-0.2195269882626929,True,adaptive_fallback,macro_4,0.8095238095238095,0.7619047619047619,0.4738095238095238,0.15476190476190474
209,macro_3,0.6031388892731749,0.5364500655952563,0.5902074382040577,0.3974581802927991,0.17559054736677418,0.5359078747286452,True,0.8095238095238095,0.6229116956275479,0.5402045132080753,0.09269412289185402,0.10286677742069417,0.4638745896590463,0.738768738866621,0.524520720555806,watch,watch,-0.0010686682139304572,-0.00397012123118754,0.07861816871736893,-0.13562984959344604,False,macro_3,macro_3,0.8095238095238095,0.7619047619047619,0.3738095238095238,0.5047619047619047
210,macro_1,0.5821678630558975,1.0,0.5280680663614129,0.7887318504656373,0.09022342905952335,0.6011643258027987,True,0.8095238095238095,0.6395509212581946,0.5459981676234931,0.09125442597680518,0.1013260856521604,0.46930701778126727,0.7397904499205921,0.5252259081461242,watch,watch,0.004410157003002446,0.0014173004652974664,0.056941954909773274,-0.15762258686469455,False,macro_1,macro_1,0.8571428571428571,0.8095238095238095,0.44285714285714284,0.4738095238095238
211,macro_1,0.5343708321817107,0.4751770641019472,0.8922493947212089,0.6596346971834798,0.0,0.3200801733612156,False,0.7619047619047619,0.637548617155524,0.5414997472719106,0.08927353113119041,0.09715571693235542,0.45736188988282356,0.740137136031363,0.5255365950417711,watch,watch,-0.00209836669749619,0.003274918579021513,0.008834237139939582,-0.20576630384965233,True,macro_1,macro_1,0.8095238095238095,0.7619047619047619,0.4738095238095238,0.3547619047619047
212,macro_2,0.6416624215737048,0.6898179777091356,0.3108244239475924,0.7574513368185473,0.12211997292259888,0.6322756685767126,True,0.8095238095238095,0.6473667492184213,0.547565019776315,0.0916283287260344,0.09755516195783998,0.455563822588837,0.7414751451302883,0.5264654660045746,watch,watch,0.024429638995929537,0.0036966573222922293,0.11519695556913023,-0.09981272355658355,False,macro_2,macro_2,0.8571428571428571,0.7619047619047619,0.44285714285714284,0.5047619047619047
213,macro_4,0.5011567319256246,0.5594055699672791,0.7270218822906835,0.9893017692603715,0.03248271362665622,0.6729116981620777,True,0.8571428571428571,0.6562464177657419,0.5561179455895556,0.0766314622160478,0.09034556287823961,0.47527689045474797,0.7391537412901725,0.5248660314422491,watch,fallback,-0.004061878331928104,0.0040583783058110836,-0.023709299516624482,-0.23799700936454793,True,adaptive_fallback,macro_4,0.8571428571428571,0.8095238095238095,0.44285714285714284,0.12380952380952379
214,macro_1,0.5779485751308292,0.08856046320112876,1.0,0.2910231710350015,0.0,0.6690065019626013,True,0.8571428571428571,0.6443123282405819,0.5522789864771249,0.0731843412232967,0.08434214232056758,0.4884558956253674,0.7362700370111266,0.5228274119933062,watch,watch,-0.005038062828469148,0.004280126522606809,0.05512116313752302,-0.1583214618802974,False,macro_1,macro_1,0.8571428571428571,0.8095238095238095,0.44285714285714284,0.4738095238095238
215,macro_3,0.6245476161687189,0.8633795769723315,0.6852412445930326,0.8421044729650735,0.1301951319045517,0.5155589244453093,True,0.9047619047619048,0.6595262473849094,0.5642506186834788,0.06214596182138504,0.08834510877969204,0.49272120939423286,0.7368073114594446,0.5232446671955466,watch,watch,0.008475950622564277,0.003995065225342964,0.10130294897317227,-0.11225969529072566,False,macro_3,macro_3,0.8571428571428571,0.8095238095238095,0.44285714285714284,0.4738095238095238
216,macro_1,0.4072945231460887,0.685618347932223,1.0,0.7171327893758958,0.09542004107714745,0.39338908327922817,True,0.9047619047619048,0.6759877801565009,0.5512265411555438,0.06508904489177479,0.08966172614242636,0.49151513592238655,0.7388643943017467,0.5246691577458977,fallback,fallback,-0.02541526180712439,0.007687832600195366,-0.11737463459980901,-0.33156987115565795,True,adaptive_fallback,fixed_fallback,0.8571428571428571,0.8095238095238095,0.19285714285714284,0.12380952380952379
217,macro_3,0.5009473641879786,0.30057448600937603,0.6603381352754716,0.38808613903919936,0.11086930019670158,0.7437313223772047,True,0.9047619047619048,0.6742803770145239,0.5529054854438946,0.06319964217943522,0.09213564952602858,0.4981836504121711,0.7381574560143952,0.5241540154562994,watch,fallback,-0.028143011477145242,0.005382725559220525,-0.023206651268320777,-0.2372100918264166,True,adaptive_fallback,macro_3,0.8571428571428571,0.7619047619047619,0.44285714285714284,0.15476190476190474
218,macro_3,0.7135687113236077,0.45522951125389377,0.5882129745068753,0.5869345233155401,0.12828803377489742,0.37957450282084043,False,0.8571428571428571,0.6699212129433342,0.565347804943578,0.0679411664694514,0.09437895499302511,0.4883454894749758,0.739022512753473,0.5247659720607284,accepted,watch,0.04248239587959661,0.0027349590355184583,0.18880273926287927,-0.025453801429865308,False,macro_3,macro_3,0.8571428571428571,0.8095238095238095,0.44285714285714284,0.4738095238095238
219,macro_3,0.42471860937189854,0.2428069227747937,0.8554950274467947,0.49935928704953353,0.08571931423377695,0.5419878884739634,False,0.8095238095238095,0.6560302502664636,0.5601932669784274,0.07432696055540061,0.09589332055278979,0.49849546336411726,0.7374231440351164,0.523564470566687,fallback,fallback,-0.030645993151786132,0.0023435844051763245,-0.09884586119478844,-0.3127045346632179,True,adaptive_fallback,fixed_fallback,0.8571428571428571,0.8095238095238095,0.19285714285714284,0.12380952380952379
220,macro_1,0.656728756742518,0.6978798655421043,0.6387857961109847,0.3154462204193527,0.1696611759476433,0.6655096060755077,True,0.8095238095238095,0.6535747251047576,0.5663441273044051,0.07679507219456035,0.10085960014139268,0.4937199711078514,0.738055056605896,0.5240011701062456,watch,watch,0.006436228114759812,-0.0011903044560303666,0.13272758663627238,-0.08132629986337803,False,macro_1,macro_1,0.8571428571428571,0.8095238095238095,0.34285714285714286,0.4738095238095238
221,macro_4,0.41342608625017907,1.0,0.6767612722391517,0.7973922949956915,0.10166756436048226,0.7780222842725019,True,0.8095238095238095,0.66054112971431,0.5576476405775698,0.08332550841929415,0.10154016433348081,0.5046763701660779,0.738438453891697,0.5241851788643409,fallback,fallback,0.0012263126208180708,-0.003089330088438169,-0.11075909261416184,-0.325012367641518,True,adaptive_fallback,fixed_fallback,0.8571428571428571,0.8095238095238095,0.19285714285714284,0.12380952380952379
222,macro_2,0.5746088929371036,0.9212021138082794,0.566014469343005,0.41237947456802027,0.076834844783114,0.5110706545172369,True,0.8095238095238095,0.6536882428924508,0.557139698991814,0.08318105711297606,0.09944484134190475,0.5013442396316082,0.7378824601682686,0.5238143691339,watch,watch,0.014732305749825004,-0.0041184268244146335,0.050794523803203595,-0.16327356723116504,False,macro_2,macro_2,0.8571428571428571,0.8095238095238095,0.44285714285714284,0.4738095238095238
223,macro_4,0.41293918617194647,0.3185908226320698,0.38953035772615147,0.10498966498720608,0.09913342782245202,0.5052005396578242,True,0.8095238095238095,0.6381970813084828,0.5523402854681412,0.08854579540163637,0.1021956254833817,0.5094236937086984,0.7362812137952861,0.5226234888584889,fallback,fallback,-0.06012590503033224,-0.0063448263269702656,-0.10968430268654239,-0.32334202762333963,True,adaptive_fallback,fixed_fallback,0.8571428571428571,0.8095238095238095,0.19285714285714284,0.12380952380952379
224,macro_2,0.46219722486071707,0.21546973667162356,0.5870512510327931,0.8008416110790448,0.0,0.555878518425067,True,0.8095238095238095,0.6265161496708399,0.5421840289778059,0.08590801514537344,0.09727138982455961,0.5073359271162294,0.734773665398889,0.5216022312002361,fallback,fallback,0.007495723097763707,-0.00590282011912473,-0.059405006339519006,-0.2725764405381719,True,adaptive_fallback,fixed_fallback,0.8095238095238095,0.7619047619047619,0.2238095238095238,0.15476190476190474
225,macro_0,0.4887156528981253,0.755167476750775,0.8100033013171257,0.48179902145006936,0.13114363945762478,0.4981415342168145,True,0.8571428571428571,0.6332099510293318,0.5364808586232963,0.08525963519355802,0.09867559541063557,0.5125348987736014,0.7350595097411677,0.5217826082217404,fallback,fallback,-0.03360262076887853,-0.004072954815085161,-0.03306695532361509,-0.24634385684304244,True,adaptive_fallback,fixed_fallback,0.8095238095238095,0.7619047619047619,0.2238095238095238,0.15476190476190474
226,macro_4,0.4696297600369144,1.0,0.8919853441971686,0.6906529339117023,0.0,0.6681179473663335,True,0.8571428571428571,0.6525811728313221,0.5321719387183453,0.0862857473094279,0.0912558324868672,0.5314972906059859,0.7351165437686197,0.5217553653267794,fallback,fallback,0.011240734757347071,-0.0015919913765975791,-0.05212560528986493,-0.26548678373170526,True,adaptive_fallback,fixed_fallback,0.7619047619047619,0.7142857142857143,0.25476190476190474,0.1857142857142857
227,macro_4,0.6409425964805696,0.6402437241826768,0.6390440352860858,0.650433748672127,0.12328453539293752,0.6602422101233081,False,0.8095238095238095,0.645922413471947,0.5367471735188871,0.08948044953265849,0.09160538008258136,0.5403937799497058,0.7340154977187857,0.5209291798259903,watch,watch,0.013266740708693204,-0.001553165884100749,0.12001341665457932,-0.0930729012382161,False,macro_4,macro_4,0.7619047619047619,0.7142857142857143,0.5047619047619047,0.5357142857142857
228,macro_3,0.6216843726283771,0.8798131160332512,0.722460556081152,0.5255693173852347,0.08799410468258924,0.7852268085754819,True,0.8095238095238095,0.6458013112382907,0.5416124185681405,0.0912565853807299,0.08942155060202545,0.5655648512954274,0.7320007628867747,0.5194118920020723,watch,watch,0.041749037291286116,0.001520845985961561,0.10227248062630478,-0.11031639025839768,False,macro_3,macro_3,0.7619047619047619,0.7142857142857143,0.5047619047619047,0.5357142857142857
229,macro_2,0.6257065963073788,0.29326018412731714,0.45076423908930047,0.5074639894293156,0.10190169582585877,0.4486779050446527,True,0.8095238095238095,0.6357628683796861,0.5465762506025268,0.09292572648016607,0.08869187963977761,0.575317903441206,0.730306425459472,0.518178288089705,watch,watch,0.03270187428933234,0.0018493437417692383,0.10752830821767378,-0.1045998291520932,False,macro_2,macro_2,0.7619047619047619,0.7619047619047619,0.5047619047619047,0.5047619047619047
230,macro_3,0.5512837137858859,0.6007944231934692,0.6160763343198291,0.0,0.042831444261944525,0.5997930033445658,True,0.8095238095238095,0.6325647932365922,0.5441069565317036,0.09203222133475779,0.08237001758716667,0.5783600524229164,0.7292924538918365,0.517474344151411,watch,watch,0.012513612177552124,-0.0001290315585479096,0.033809369634474895,-0.17800874010595058,False,macro_3,macro_3,0.7619047619047619,0.7619047619047619,0.5047619047619047,0.5047619047619047
231,macro_1,0.7100360813942291,0.7331056731875824,0.6208393334559432,0.5003783261638437,0.20838805501825894,0.3247978786806043,True,0.8095238095238095,0.6251527315686501,0.5501959193097193,0.09866707969896636,0.08799690453758265,0.5651997454170977,0.7304724741716695,0.5183019366512313,accepted,watch,0.04808126427146294,-0.005485688252534393,0.19173414474299788,-0.02043639277744036,False,macro_1,macro_1,0.7619047619047619,0.7619047619047619,0.40476190476190477,0.5047619047619047
232,macro_1,0.6431671607318651,0.5284650743049493,0.6249639746634849,0.3231140992693795,0.0,0.38261132565158396,False,0.8095238095238095,0.6189795744061857,0.5553766968597268,0.10063136218369834,0.08799690453758265,0.5681774193356868,0.7297740871407143,0.51778936933898,watch,watch,0.00044491285025909376,-0.005388567813152267,0.12537779139288507,-0.08660692640884926,False,macro_1,macro_1,0.7619047619047619,0.7619047619047619,0.5047619047619047,0.5047619047619047
233,macro_4,0.5657228151495582,0.5725428327981973,0.6684884821080866,0.722983932324782,0.08783103150390048,0.730737499453994,True,0.8095238095238095,0.620593341332486,0.5517605251252435,0.09872199003132624,0.08636409780335892,0.5728660779488906,0.7293096529680451,0.5174602326300413,watch,watch,-0.011192311495763763,-0.00504159398116093,0.04826258251951698,-0.16358683781848682,False,macro_4,macro_4,0.7619047619047619,0.7619047619047619,0.5047619047619047,0.5047619047619047
234,macro_1,0.41463356971283416,0.7908561968284753,0.7327473711161011,0.40996728617661815,0.03699555500695907,0.4096019020841868,True,0.8095238095238095,0.6181732461981954,0.5476403745436821,0.10266625440530185,0.08657899501194477,0.5603275162308957,0.7303991633744886,0.5182489487807628,fallback,fallback,-0.04221460531890893,-0.0035179244362981477,-0.10361537906792861,-0.31576559366165446,True,adaptive_fallback,fixed_fallback,0.7619047619047619,0.7619047619047619,0.25476190476190474,0.15476190476190474
235,macro_4,0.6053991275577498,0.4767576483670477,0.923335361413263,0.44072485744018064,0.0,0.10130014990134756,True,0.8095238095238095,0.626436966961099,0.5489475437068687,0.10324456399335212,0.08657899501194477,0.5332938804184552,0.7334344910828183,0.5204783428623151,watch,watch,0.01082308275437278,-0.0012255652550986484,0.08492078469543474,-0.1280353635250685,False,macro_4,macro_4,0.7619047619047619,0.7619047619047619,0.5047619047619047,0.5047619047619047
236,macro_3,0.6017374348668671,0.3880389390184789,0.8246590214102795,0.6237086736127446,0.19246348335757096,0.3576027690158856,True,0.8095238095238095,0.6164426450175127,0.5478613445972568,0.10252692942280456,0.08954415460494568,0.5257721587313396,0.7331572954333652,0.5203127682826835,watch,watch,-0.021659729305472396,-0.001742017310227495,0.08142466658418368,-0.13141986056649801,False,macro_3,macro_3,0.7619047619047619,0.7619047619047619,0.40476190476190477,0.5047619047619047
237,macro_3,0.540377667978821,0.8053313063144629,0.7686256020614721,0.3197215535789533,0.10927633549365345,0.3607964869092036,False,0.7619047619047619,0.6064754438231807,0.5541986372083393,0.09738814415261526,0.09020397814858881,0.524220130332767,0.7319132241768214,0.519477639581231,watch,watch,-0.02055789855060881,-0.0025008261166009848,0.020900028397589976,-0.19153555619800033,False,macro_3,macro_3,0.7142857142857143,0.7142857142857143,0.5357142857142857,0.5357142857142857
238,macro_0,0.6084176082257015,0.6844078919667224,0.38806197885655436,0.4267402886958166,0.25874962620511,0.11344989727145527,True,0.7619047619047619,0.6110053419513886,0.5593162678768022,0.09727358792418145,0.0972458984347035,0.49420672913725516,0.7351806368041752,0.521871485521959,watch,watch,0.008538958615228642,-0.001917599876219489,0.0865461227037424,-0.12676302857847377,False,macro_0,macro_0,0.7142857142857143,0.7619047619047619,0.4357142857142857,0.5047619047619047
239,macro_3,0.6146930176699826,0.3868122082722551,0.4786804763616905,0.4811301738127015,0.14869614195845704,0.497072736163121,True,0.8095238095238095,0.6119005260892618,0.554607901512344,0.09166521785032605,0.09821771311011111,0.4998018831059352,0.734432182175084,0.5213568932568129,watch,watch,0.04001188959142969,-0.0012545440217867077,0.09333612441316974,-0.11973916450510136,False,macro_3,macro_3,0.7619047619047619,0.7619047619047619,0.5047619047619047,0.5047619047619047
